,STATION,LATITUDE,LONGITUDE,COUNTS
657,US10holt011,42.1751,-98.4855,0
658,US10holt012,42.1476,-99.1615,0
659,US10holt014,42.5767,-99.0083,0
660,US10holt015,42.6962,-98.6176,0
661,US10holt016,42.7174,-98.8847,0
662,US10holt018,42.7116,-98.5806,0
663,US10holt019,42.1637,-99.0519,0
664,US10holt022,42.6676,-98.9315,0
665,US10holt023,42.1327,-98.4374,0
666,US10holt024,42.7982,-98.6506,0
667,US10holt029,42.7098,-98.5693,0
668,US10hook001,42.0437,-101.0391,0
669,US10hook002,41.9258,-101.146,0
670,US10hook003,41.8451,-101.0398,0
671,US10hook004,42.043,-101.0458,0
672,US10hook006,41.8745,-101.0929,0
673,US10hook007,42.162,-100.6148,0
674,US10hook008,42.0041,-100.985,0
675,US10howa001,41.2185,-98.4512,0
676,US10howa002,41.2915,-98.6149,0
677,US10howa003,41.0732,-98.7139,0
678,US10howa004,41.0902,-98.5014,0
679,US10howa005,41.122,-98.5533,0
680,US10howa007,41.3219,-98.3255,0
681,US10howa008,41.3219,-98.428,0
682,US10howa009,41.323,-98.7126,0
683,US10howa010,41.1063,-98.672,0
684,US10jeff001,40.0284,-96.9355,0
685,US10jeff002,40.082,-97.3306,0
686,US10jeff003,40.2669,-97.3169,0
687,US10jeff004,40.2049,-97.3243,0
688,US10jeff005,40.1518,-97.3339,0
689,US10jeff006,40.25,-97.217,0
690,US10jeff009,40.0599,-97.0435,0
691,US10jeff011,40.304,-96.9906,0
692,US10jeff012,40.3318,-96.9568,0
693,US10jeff013,40.1123,-96.9376,0
694,US10jeff014,40.3073,-97.3119,0
695,US10jeff016,40.1971,-96.9734,0
696,US10jeff017,40.0739,-97.1659,0
697,US10jeff018,40.1478,-97.0921,0
698,US10jeff019,40.3208,-97.1883,0
699,US10jeff020,40.1468,-97.1524,0
700,US10jeff021,40.3296,-97.1982,0
701,US10jeff023,40.2335,-97.0303,0
702,US10jeff025,40.31,-96.9543,0
703,US10john001,40.3776,-96.1679,0
704,US10john002,40.4644,-96.2337,0
705,US10john003,40.2912,-96.1986,0
706,US10john004,40.3428,-96.1039,0
707,US10john005,40.4431,-96.3216,0
708,US10john006,40.3779,-96.0707,0
709,US10john007,40.4799,-96.1068,0
710,US10john008,40.3026,-96.4185,0
711,US10john009,40.4471,-96.4384,0
712,US10john010,40.3726,-96.1795,0
713,US10john012,40.4239,-96.2904,0
714,US10john013,40.2914,-96.2829,0
715,US10john014,40.4618,-96.3787,0
716,US10john015,40.3777,-96.3155,0
717,US10john016,40.3348,-96.2326,0
718,US10john017,40.4168,-96.3687,0
719,US10john020,40.5124,-96.3892,0
720,US10john021,40.3123,-96.146,0
721,US10kear002,40.5178,-98.7817,0
722,US10kear003,40.5828,-98.8472,0
723,US10kear004,40.5516,-98.997,0
724,US10kear005,40.3622,-99.1735,0
725,US10kear006,40.4968,-98.9416,0
726,US10kear008,40.4759,-99.0851,0
727,US10kear009,40.351,-99.0469,0
728,US10kear011,40.4877,-98.9526,0
729,US10kear012,40.4368,-98.7998,0
730,US10kear013,40.4246,-99.0675,0
731,US10kear014,40.3981,-98.7991,0
732,US10kear015,40.5011,-98.9488,0
733,US10kear016,40.4989,-98.9696,0
734,US10kear018,40.4997,-98.837,0
735,US10kear019,40.4809,-98.8945,0
736,US10kear020,40.5105,-99.085,0
737,US10kear021,40.525,-98.9235,0
738,US10keit001,41.2012,-101.665,0
739,US10keit002,41.0622,-101.427,0
740,US10keit003,41.2084,-101.7673,0
741,US10keit004,41.0691,-101.5807,0
742,US10keit005,41.1842,-101.3396,0
743,US10keit006,41.2844,-101.3469,0
744,US10keit007,41.0945,-101.884,0
745,US10keit008,41.1234,-101.7512,0
746,US10keit009,41.1112,-101.6527,0
747,US10keit011,41.2386,-101.8566,0
748,US10keit013,41.1089,-101.8264,0
749,US10keit014,41.1638,-101.3071,0
750,US10keit015,41.1361,-101.719,0
751,US10keit018,41.2119,-101.8374,0
752,US10keit019,41.0991,-101.2871,0
753,US10keit020,41.0171,-101.3722,0
754,US10keit025,41.1282,-101.4735,0
755,US10keya001,42.9584,-100.0216,0
756,US10keya002,42.9838,-100.1711,0
757,US10keya003,42.943,-99.9812,0
758,US10keya004,42.9078,-100.0956,0
759,US10kimb001,41.229,-103.6492,0
760,US10kimb002,41.2375,-103.6662,0
761,US10kimb003,41.22,-103.77,0
762,US10kimb004,41.2366,-103.4867,0
763,US10kimb005,41.0482,-103.5079,0
764,US10kimb007,41.2564,-103.6063,0
765,US10kimb008,41.2341,-103.7263,0
766,US10kimb009,41.3382,-103.7327,0
767,US10kimb010,41.3113,-103.7822,0
768,US10kimb013,41.2894,-103.5118,0
769,US10kimb014,41.2996,-103.5903,0
770,US10kimb015,41.1306,-103.3957,0
771,US10kimb021,41.2296,-103.8541,0
772,US10kimb023,41.0622,-103.7745,0
773,US10kimb028,41.2314,-103.8338,0
774,US10knox001,42.531,-98.0989,0
775,US10knox003,42.525,-97.5736,0
776,US10knox004,42.7382,-97.4985,0
777,US10knox005,42.5999,-97.6445,0
778,US10knox006,42.8198,-97.7152,0
779,US10knox007,42.6575,-98.2502,0
780,US10knox008,42.45,-98.15,0
781,US10knox009,42.5981,-98.0318,0
782,US10knox010,42.7037,-98.2092,0
783,US10knox011,42.6281,-98.0855,0
784,US10knox012,42.7186,-97.7594,0
785,US10knox013,42.4448,-98.1372,0
786,US10knox014,42.4672,-97.7639,0
787,US10knox015,42.564,-98.27,0
788,US10knox016,42.7277,-97.7924,0
789,US10knox017,42.8309,-97.5234,0
790,US10knox018,42.7661,-97.5637,0
791,US10knox019,42.7273,-97.5044,0
792,US10lanc001,40.7633,-96.6833,0
793,US10lanc005,40.8382,-96.5899,0
794,US10lanc006,40.8081,-96.643,0
795,US10lanc007,41.0032,-96.6763,0
796,US10lanc009,40.7352,-96.6498,0
797,US10lanc011,40.7504,-96.6128,0
798,US10lanc012,40.7544,-96.7611,0
799,US10lanc013,40.8416,-96.5141,0
800,US10lanc014,40.5529,-96.5009,0
801,US10lanc015,40.5847,-96.4922,0
802,US10lanc016,40.9502,-96.8007,0
803,US10lanc017,40.6667,-96.5067,0
804,US10lanc018,40.829,-96.6711,0
805,US10lanc019,40.7845,-96.6156,0
806,US10lanc022,40.6974,-96.6855,0
807,US10lanc024,40.7733,-96.6712,0
808,US10lanc025,40.86,-96.69,0
809,US10lanc027,40.838,-96.6085,0
810,US10lanc029,40.6166,-96.5595,0
811,US10lanc030,40.7887,-96.6927,0
812,US10lanc031,40.9192,-96.536,0
813,US10lanc033,40.8381,-96.7859,0
814,US10lanc034,40.7466,-96.6568,0
815,US10lanc039,40.9034,-96.7122,0
816,US10lanc040,40.8011,-96.6106,0
817,US10lanc041,40.7923,-96.6923,0
818,US10lanc042,40.8462,-96.7086,0
819,US10lanc043,40.779,-96.6473,0
820,US10lanc047,40.7773,-96.733,0
821,US10lanc049,40.7392,-96.6529,0
822,US10lanc050,40.7988,-96.6969,0
823,US10lanc052,40.6519,-96.6271,0
824,US10lanc066,40.6934,-96.4893,0
825,US10lanc067,40.7889,-96.7413,0
826,US10lanc068,41.0211,-96.848,0
827,US10lanc070,40.7909,-96.63,0
828,US10lanc071,40.7229,-96.6208,0
829,US10lanc072,40.9756,-96.7835,0
830,US10lanc077,40.7961,-96.6946,0
831,US10lanc084,40.7819,-96.695,0
832,US10linc002,41.1336,-100.799,0
833,US10linc003,41.0322,-100.8012,0
834,US10linc004,41.221,-101.0835,0
835,US10linc006,41.1296,-100.7949,0
836,US10linc007,41.0036,-101.1049,0
837,US10linc009,40.7771,-100.5496,0
838,US10linc012,41.0215,-100.3648,0
839,US10linc013,41.1327,-100.7921,0
840,US10linc014,41.0743,-100.2847,0
841,US10linc015,41.0813,-100.7854,0
842,US10linc016,40.9888,-100.9151,0
843,US10linc017,41.1987,-100.7017,0
844,US10linc018,41.1294,-100.7497,0
845,US10linc019,41.0575,-100.7573,0
846,US10linc022,41.0466,-100.747,0
847,US10linc023,41.134,-101.1422,0
848,US10linc024,41.2074,-100.7222,0
849,US10linc025,41.1282,-101.4735,0
850,US10linc027,41.3736,-100.4496,0
851,US10linc028,41.258,-100.5988,0
852,US10linc031,41.182,-100.7158,0
853,US10linc032,41.2136,-100.7632,0
854,US10linc033,41.1675,-101.1375,0
855,US10linc034,41.0887,-100.8676,0
856,US10linc035,41.0844,-100.7844,0
857,US10linc036,41.1666,-101.1259,0
858,US10linc037,41.2286,-101.0567,0
859,US10linc039,41.1204,-101.0156,0
860,US10linc040,41.0829,-101.2404,0
861,US10linc041,41.1471,-100.769,0
862,US10linc042,40.9954,-100.7584,0
863,US10linc045,41.818,-100.482,0
864,US10linc047,40.8603,-100.7018,0
865,US10linc048,41.1612,-101.152,0
866,US10linc049,40.7887,-100.67,0
867,US10linc051,40.7292,-101.1292,0
868,US10linc052,41.133,-101.0551,0
869,US10linc054,41.1426,-100.7725,0
870,US10linc056,41.094,-100.7886,0
871,US10linc058,41.1288,-100.7441,0
872,US10linc060,41.1243,-100.7879,0
873,US10linc069,40.8348,-101.1623,0
874,US10linc071,40.9079,-100.8678,0
875,US10loga002,41.6089,-100.5509,0
876,US10loga003,41.4239,-100.5026,0
877,US10loga004,41.4783,-100.5114,0
878,US10loga005,41.4078,-100.3959,0
879,US10loga006,41.6577,-100.5488,0
880,US10loga007,41.4805,-100.5099,0
881,US10loga008,41.4016,-100.3473,0
882,US10loup001,41.8224,-99.2806,0
883,US10loup003,41.8687,-99.2908,0
884,US10loup005,41.9398,-99.4823,0
885,US10loup006,41.8713,-99.6604,0
886,US10madi001,42.0484,-97.3999,0
887,US10madi002,41.9859,-97.4129,0
888,US10madi003,42.0313,-97.732,0
889,US10madi005,41.994,-97.4624,0
890,US10madi006,42.0261,-97.4007,0
891,US10madi008,42.0224,-97.3712,0
892,US10madi009,41.9902,-97.8142,0
893,US10madi010,42.0509,-97.4395,0
894,US10madi011,41.9838,-97.4856,0
895,US10madi017,42.029,-97.4185,0
896,US10madi018,42.0268,-97.41,0
897,US10madi020,41.9007,-97.7366,0
898,US10mcph002,41.6272,-100.9021,0
899,US10mcph004,41.6722,-100.7203,0
900,US10mcph005,41.6172,-101.4061,0
901,US10mcph006,41.5487,-100.9585,0
902,US10merr001,41.0358,-98.1466,0
903,US10merr002,41.1161,-97.9929,0
904,US10merr004,41.2245,-97.7912,0
905,US10merr005,41.2202,-98.2546,0
906,US10merr006,41.2047,-97.9454,0
907,US10merr007,41.1563,-98.2311,0
908,US10merr008,41.226,-98.05,0
909,US10merr009,41.102,-98.2847,0
910,US10merr010,40.9309,-98.2767,0
911,US10merr011,41.3191,-97.6653,0
912,US10merr012,40.9884,-98.2054,0
913,US10merr014,41.0758,-98.0985,0
914,US10merr015,41.1146,-97.9952,0
915,US10merr016,41.1885,-97.8148,0
916,US10merr018,41.2491,-98.2576,0
917,US10morr001,41.8982,-103.3598,0
918,US10morr003,41.9386,-103.2463,0
919,US10morr004,41.4538,-102.7852,0
920,US10morr005,41.7116,-103.2331,0
921,US10morr006,41.7081,-103.1199,0
922,US10morr007,41.4759,-102.8713,0
923,US10morr008,41.6266,-103.0435,0
924,US10morr013,41.6878,-103.2538,0
925,US10morr014,41.6261,-102.926,0
926,US10morr016,41.8159,-103.2215,0
927,US10morr017,41.5173,-103.2491,0
928,US10morr021,41.6328,-102.954,0
929,US10nanc001,41.4246,-97.7717,0
930,US10nanc003,41.3315,-98.1584,0
931,US10nanc004,41.3267,-97.9438,0
932,US10nanc006,41.4677,-97.8733,0
933,US10nema001,40.3878,-95.8337,0
934,US10nema002,40.3956,-95.6601,0
935,US10nema003,40.266,-95.911,0
936,US10nema004,40.5175,-95.8653,0
937,US10nema005,40.398,-95.6538,0
938,US10nema006,40.4315,-95.8415,0
939,US10nema007,40.3445,-95.6718,0
940,US10nema008,40.4735,-95.9598,0
941,US10nema009,40.4057,-95.9664,0
942,US10nema010,40.4797,-95.9599,0
943,US10nema012,40.4874,-95.7334,0
944,US10nema013,40.4584,-96.0467,0
945,US10nema014,40.3786,-95.8494,0
946,US10nuck001,40.2922,-98.2614,0
947,US10nuck002,40.1828,-97.9717,0
948,US10nuck003,40.1383,-97.9337,0
949,US10nuck004,40.288,-98.2581,0
950,US10nuck005,40.1042,-98.0117,0
951,US10nuck006,40.2348,-97.9049,0
952,US10nuck007,40.348,-97.9553,0
953,US10nuck008,40.3049,-98.1234,0
954,US10nuck011,40.2049,-98.2053,0
955,US10nuck013,40.0413,-97.9658,0
956,US10nuck014,40.0257,-98.1994,0
957,US10nuck016,40.1094,-98.1801,0
958,US10nuck017,40.0167,-97.8457,0
959,US10nuck018,40.2847,-97.8773,0
960,US10nuck019,40.1986,-98.134,0
961,US10nuck020,40.2859,-98.1236,0
962,US10nuck021,40.3505,-98.1999,0
963,US10nuck022,40.2026,-98.062,0
964,US10nuck023,40.2759,-97.9318,0
965,US10nuck024,40.3206,-98.2048,0
966,US10nuck026,40.1974,-98.0686,0
967,US10nuck027,40.2926,-98.0722,0
968,US10nuck028,40.2909,-98.2569,0
969,US10nuck030,40.1427,-97.8627,0
970,US10nuck034,40.2913,-98.2123,0
971,US10nuck035,40.028,-98.0711,0
972,US10otoe001,40.5778,-96.3868,0
973,US10otoe002,40.6101,-96.3665,0
974,US10otoe003,40.6829,-95.8486,0
975,US10otoe004,40.6821,-96.3876,0
976,US10otoe005,40.5233,-96.1657,0
977,US10otoe006,40.5671,-96.3023,0
978,US10otoe007,40.5525,-96.108,0
979,US10otoe008,40.7552,-96.4216,0
980,US10otoe009,40.6564,-96.2243,0
981,US10otoe010,40.5341,-96.0222,0
982,US10otoe011,40.5479,-95.9716,0
983,US10otoe012,40.5664,-95.841,0
984,US10otoe013,40.6819,-96.2725,0
985,US10otoe014,40.6682,-96.1067,0
986,US10otoe015,40.7376,-96.295,0
987,US10otoe016,40.7058,-96.3965,0
988,US10otoe017,40.6548,-95.9348,0
989,US10otoe019,40.6626,-96.1782,0
990,US10otoe026,40.6805,-95.9663,0
991,US10otoe027,40.5368,-96.3143,0
992,US10otoe028,40.6635,-95.8646,0
993,US10otoe030,40.537,-96.1218,0
994,US10pawn002,40.1942,-96.3553,0
995,US10pawn003,40.2327,-96.3912,0
996,US10pawn004,40.2182,-96.1401,0
997,US10pawn005,40.2361,-96.0856,0
998,US10pawn006,40.109,-96.0861,0
999,US10pawn007,40.0587,-96.0903,0
1000,US10pawn008,40.2199,-96.3063,0
1001,US10pawn009,40.0136,-96.2747,0
1002,US10pawn010,40.0591,-96.1613,0
1003,US10pawn013,40.2065,-96.2944,0
1004,US10perk001,40.9528,-102.0538,0
1005,US10perk002,40.8486,-101.7216,0
1006,US10perk003,40.8267,-101.9196,0
1007,US10perk004,40.8881,-101.7293,0
1008,US10perk005,40.7619,-102.0439,0
1009,US10perk006,40.8476,-101.5412,0
1010,US10perk008,40.9595,-101.6733,0
1011,US10perk009,40.8064,-101.7277,0
1012,US10perk010,40.9324,-101.6089,0
1013,US10perk011,40.7634,-101.6076,0
1014,US10perk012,40.7121,-101.3412,0
1015,US10perk013,40.8483,-101.3881,0
1016,US10perk014,40.8726,-101.6597,0
1017,US10perk015,40.8902,-101.3414,0
1018,US10perk016,40.7866,-101.6656,0
1019,US10perk017,40.8,-101.3229,0
1020,US10perk018,40.796,-101.8564,0
1021,US10perk020,40.7067,-101.4981,0
1022,US10perk021,40.7981,-101.4038,0
1023,US10perk022,40.7497,-101.9165,0
1024,US10perk023,40.7571,-101.6272,0
1025,US10perk024,40.9773,-101.4284,0
1026,US10perk027,40.9297,-101.7477,0
1027,US10perk032,40.8342,-101.695,0
1028,US10perk034,40.8464,-101.3915,0
1029,US10perk036,40.6981,-102.0273,0
1030,US10perk037,40.8492,-101.7244,0
1031,US10perk038,40.894,-101.8122,0
1032,US10perk040,40.9494,-101.7572,0
1033,US10perk042,40.8269,-101.8391,0
1034,US10phel001,40.3797,-99.1797,0
1035,US10phel002,40.496,-99.2373,0
1036,US10phel003,40.6426,-99.275,0
1037,US10phel005,40.5542,-99.2919,0
1038,US10phel007,40.4411,-99.3803,0
1039,US10phel008,40.4489,-99.3672,0
1040,US10phel009,40.6422,-99.4358,0
1041,US10phel010,40.5642,-99.217,0
1042,US10phel011,40.4517,-99.5719,0
1043,US10phel013,40.5503,-99.3229,0
1044,US10phel014,40.4763,-99.5096,0
1045,US10phel015,40.5171,-99.2173,0
1046,US10pier002,42.3216,-97.7077,0
1047,US10pier003,42.1,-97.44,0
1048,US10pier004,42.1037,-97.5746,0
1049,US10pier005,42.355,-97.7962,0
1050,US10pier006,42.2646,-97.7561,0
1051,US10pier007,42.2342,-97.5104,0
1052,US10pier008,42.2214,-97.6994,0
1053,US10pier009,42.1977,-97.526,0
1054,US10pier010,42.2982,-97.7963,0
1055,US10pier011,42.337,-97.451,0
1056,US10pier013,42.1733,-97.64,0
1057,US10plat001,41.3878,-97.4313,0
1058,US10plat003,41.447,-97.3021,0
1059,US10plat004,41.4428,-97.3784,0
1060,US10plat008,41.5407,-97.6344,0
1061,US10plat012,41.4502,-97.3727,0
1062,US10plat013,41.4463,-97.3822,0
1063,US10plat014,41.6411,-97.4321,0
1064,US10plat018,41.5013,-97.3699,0
1065,US10plat020,41.4521,-97.3759,0
1066,US10plat022,41.4746,-97.3803,0
1067,US10plat023,41.6142,-97.5231,0
1068,US10plat025,41.418,-97.3436,0
1069,US10polk001,41.113,-97.5828,0
1070,US10polk002,41.1168,-97.7164,0
1071,US10polk003,41.1742,-97.5505,0
1072,US10polk005,41.1702,-97.5514,0
1073,US10polk006,41.0972,-97.578,0
1074,US10polk011,41.1923,-97.6275,0
1075,US10polk012,41.2359,-97.5051,0
1076,US10polk013,41.2372,-97.5614,0
1077,US10polk014,41.2071,-97.4514,0
1078,US10polk015,41.1138,-97.6005,0
1079,US10polk016,41.3547,-97.425,0
1080,US10polk019,41.1065,-97.484,0
1081,US10polk020,41.1959,-97.6828,0
1082,US10polk021,41.2007,-97.6221,0
1083,US10red_001,40.1397,-100.6885,0
1084,US10red_002,40.208,-100.633,0
1085,US10red_003,40.1972,-100.6139,0
1086,US10red_004,40.1815,-100.7325,0
1087,US10red_005,40.2562,-100.4494,0
1088,US10red_006,40.1094,-100.2776,0
1089,US10red_007,40.2157,-100.4063,0
1090,US10red_008,40.0663,-100.2215,0
1091,US10red_009,40.1644,-100.2841,0
1092,US10red_011,40.023,-100.5626,0
1093,US10red_012,40.2422,-100.4825,0
1094,US10red_013,40.0378,-100.4151,0
1095,US10red_014,40.238,-100.7522,0
1096,US10red_015,40.3302,-100.2865,0
1097,US10red_017,40.1886,-100.6028,0
1098,US10red_018,40.2084,-100.6373,0
1099,US10red_019,40.265,-100.6531,0
1100,US10red_020,40.2973,-100.2131,0
1101,US10red_021,40.1905,-100.718,0
1102,US10red_022,40.208,-100.633,0
1103,US10red_023,40.2008,-100.4917,0
1104,US10red_024,40.2002,-100.6235,0
1105,US10red_026,40.1022,-100.6476,0
1106,US10rich001,40.1399,-95.9726,0
1107,US10rich002,40.16,-95.559,0
1108,US10rich003,40.0997,-95.8073,0
1109,US10rich005,40.2292,-95.963,0
1110,US10rich006,40.2224,-95.5778,0
1111,US10rich007,40.1164,-95.5256,0
1112,US10rich008,40.0769,-95.9322,0
1113,US10rich009,40.0564,-95.4832,0
1114,US10rich010,40.0582,-95.5736,0
1115,US10rich012,40.1022,-95.7174,0
1116,US10rich013,40.0052,-95.8484,0
1117,US10rich015,40.157,-95.7647,0
1118,US10rich016,40.2199,-95.7277,0
1119,US10RMHS145,40.5268,-105.1113,0
1120,US10rock001,42.55,-99.5974,0
1121,US10rock002,42.4119,-99.3895,0
1122,US10rock003,42.5786,-99.5366,0
1123,US10rock004,42.4481,-99.3494,0
1124,US10rock005,42.7224,-99.4797,0
1125,US10rock006,42.7083,-99.2967,0
1126,US10sali001,40.4427,-97.0844,0
1127,US10sali002,40.6908,-97.0265,0
1128,US10sali003,40.3779,-97.1876,0
1129,US10sali004,40.3961,-96.9279,0
1130,US10sali005,40.4211,-97.3017,0
1131,US10sali006,40.4655,-97.2172,0
1132,US10sali007,40.5891,-97.2546,0
1133,US10sali008,40.5873,-97.0818,0
1134,US10sali010,40.6547,-97.2639,0
1135,US10sali011,40.3504,-97.3542,0
1136,US10sali012,40.4798,-97.2918,0
1137,US10sali015,40.6547,-96.9317,0
1138,US10sali016,40.6261,-97.1392,0
1139,US10sali019,40.371,-97.0795,0
1140,US10sali021,40.4832,-96.9655,0
1141,US10sali023,40.6562,-97.2849,0
1142,US10sali024,40.4803,-97.0389,0
1143,US10sali025,40.5674,-97.1693,0
1144,US10sali028,40.5447,-97.3116,0
1145,US10sali029,40.5827,-97.3329,0
1146,US10sali030,40.4521,-97.1645,0
1147,US10sali031,40.3624,-97.0867,0
1148,US10sarp002,41.0906,-95.9228,0
1149,US10sarp004,41.1295,-95.9617,0
1150,US10sarp005,41.1517,-96.0041,0
1151,US10sarp006,41.1056,-95.9386,0
1152,US10sarp007,41.1735,-95.9838,0
1153,US10sarp008,41.1733,-95.9867,0
1154,US10sarp009,41.1648,-95.9309,0
1155,US10sarp011,41.1344,-96.0037,0
1156,US10sarp012,41.1493,-95.9217,0
1157,US10sarp014,41.1273,-95.9105,0
1158,US10sarp015,41.1078,-95.9524,0
1159,US10sarp016,41.1135,-95.9648,0
1160,US10sarp017,41.151,-95.9433,0
1161,US10sarp018,41.1584,-95.9174,0
1162,US10sarp020,41.164,-96.1959,0
1163,US10sarp022,41.1469,-96.0668,0
1164,US10sarp024,41.1684,-96.026,0
1165,US10sarp028,41.1319,-96.0593,0
1166,US10sarp029,41.0846,-96.1262,0
1167,US10sarp031,41.1431,-96.0597,0
1168,US10sarp032,41.1687,-95.9212,0
1169,US10sarp035,41.1273,-96.2481,0
1170,US10sarp036,41.1486,-95.9229,0
1171,US10sarp038,41.166,-96.1705,0
1172,US10sarp039,41.1674,-95.95,0
1173,US10sarp048,41.1869,-96.1851,0
1174,US10sarp049,41.1752,-96.1376,0
1175,US10saun001,41.0765,-96.7382,0
1176,US10saun002,41.054,-96.6451,0
1177,US10saun005,41.2882,-96.6431,0
1178,US10saun008,41.2228,-96.6279,0
1179,US10saun009,41.0604,-96.5828,0
1180,US10saun012,41.2311,-96.6035,0
1181,US10saun014,41.1912,-96.6166,0
1182,US10scot001,41.8262,-103.9472,0
1183,US10scot003,41.844,-103.44,0
1184,US10scot004,41.7026,-103.7175,0
1185,US10scot005,41.9894,-103.9365,0
1186,US10scot006,41.8863,-103.9672,0
1187,US10scot007,41.9618,-103.5192,0
1188,US10scot008,41.8458,-103.4672,0
1189,US10scot011,41.9182,-104.0372,0
1190,US10scot012,41.7199,-103.6684,0
1191,US10scot013,41.8841,-103.7149,0
1192,US10scot014,41.824,-103.6533,0
1193,US10scot016,41.8881,-103.6272,0
1194,US10scot017,41.9846,-103.812,0
1195,US10scot018,41.8279,-103.927,0
1196,US10scot019,41.7686,-103.6536,0
1197,US10scot020,41.935,-103.5792,0
1198,US10scot022,41.9571,-103.8471,0
1199,US10scot023,41.8667,-103.5969,0
1200,US10scot026,41.957,-103.7559,0
1201,US10scot027,41.9289,-103.6484,0
1202,US10scot028,41.7121,-103.9426,0
1203,US10scot034,41.8671,-103.6652,0
1204,US10scot039,41.8828,-103.6488,0
1205,US10scot041,41.8667,-103.5969,0
1206,US10sewa002,40.9309,-97.345,0
1207,US10sewa004,41.019,-97.2844,0
1208,US10sewa005,40.8157,-96.9506,0
1209,US10sewa006,40.9596,-97.0415,0
1210,US10sewa007,40.8726,-97.1127,0
1211,US10sewa009,40.7781,-97.0581,0
1212,US10sewa010,41.0006,-97.3461,0
1213,US10sewa011,40.7731,-97.0507,0
1214,US10sewa013,41.0044,-97.0566,0
1215,US10sewa014,40.873,-97.3044,0
1216,US10sewa015,40.9459,-97.3433,0
1217,US10sewa016,40.8292,-96.9898,0
1218,US10sewa017,40.7722,-97.0583,0
1219,US10sewa020,40.8872,-96.9894,0
1220,US10sewa021,40.9207,-97.0893,0
1221,US10sewa022,41.026,-97.1569,0
1222,US10sewa023,40.8911,-97.3456,0
1223,US10shem001,41.222,-99.1575,0
1224,US10shem002,41.049,-99.1624,0
1225,US10shem003,41.1426,-98.8593,0
1226,US10shem004,41.3331,-99.054,0
1227,US10shem008,41.2787,-98.9704,0
1228,US10shem009,41.2754,-99.0104,0
1229,US10shem010,41.2947,-99.0511,0
1230,US10shem011,41.2538,-98.7986,0
1231,US10shem012,41.194,-99.1407,0
1232,US10shem014,41.375,-98.9362,0
1233,US10shem016,41.1634,-99.1736,0
1234,US10shem017,41.0588,-99.1605,0
1235,US10sher001,42.8153,-102.1032,0
1236,US10sher002,42.6869,-102.7552,0
1237,US10sher003,42.535,-102.4789,0
1238,US10sher004,42.7134,-102.4657,0
1239,US10sher005,42.6149,-102.4964,0
1240,US10sher006,42.6474,-102.1995,0
1241,US10sher007,42.6001,-102.5571,0
1242,US10sher010,42.3789,-102.3589,0
1243,US10sher011,42.9809,-102.3209,0
1244,US10sher012,42.3371,-102.5072,0
1245,US10sher013,42.4377,-102.5322,0
1246,US10sher014,42.7966,-102.6972,0
1247,US10sher015,42.4489,-102.6948,0
1248,US10sher017,42.9929,-102.4713,0
1249,US10sher018,42.4565,-102.6458,0
1250,US10sher019,42.6743,-102.3829,0
1251,US10sher021,42.5046,-102.5666,0
1252,US10sher022,42.2297,-102.547,0
1253,US10sher023,42.874,-102.5471,0
1254,US10sher026,42.7892,-102.2954,0
1255,US10sher027,42.596,-102.7131,0
1256,US10sher028,42.7598,-102.3491,0
1257,US10sher029,42.4978,-102.7413,0
1258,US10sher030,42.5082,-102.7341,0
1259,US10sher031,42.7314,-102.0857,0
1260,US10sher032,42.712,-102.4637,0
1261,US10sher033,42.3561,-102.3013,0
1262,US10sher035,42.7001,-102.2033,0
1263,US10sher036,42.9591,-102.3346,0
1264,US10siou001,42.0008,-103.848,0
1265,US10siou002,42.5945,-103.8679,0
1266,US10siou004,42.9256,-103.7785,0
1267,US10siou005,42.3579,-103.7547,0
1268,US10siou006,42.5564,-103.5559,0
1269,US10stan002,41.8329,-97.3505,0
1270,US10stan003,41.9435,-97.2253,0
1271,US10stan006,42.0102,-97.0536,0
1272,US10stan007,41.7436,-97.3677,0
1273,US10stan008,41.9903,-97.2415,0
1274,US10stan009,42.0404,-97.1974,0
1275,US10stan010,41.8815,-97.1996,0
1276,US10stan011,41.9157,-97.3219,0
